image_id,model,nmpjpe,n_valid_joints,is_detection_failure,is_outlier,torso_length,n_persons_in_image,is_single_person,error_left_shoulder,error_right_shoulder,error_left_elbow,error_right_elbow,error_left_wrist,error_right_wrist,error_left_hip,error_right_hip,error_left_knee,error_right_knee,error_left_ankle,error_right_ankle
456496,MediaPipe_Heavy,10.336802835767763,8,False,False,100.62305898749054,1,True,3.7715470946040353,4.178060125214937,,13.10765097970154,7.7533025049938615,,17.373342285483805,15.05497767495479,,5.838885817265248,,15.616656203923899
456662,MediaPipe_Heavy,6.24885375573434,12,False,False,132.5943060617612,1,True,1.8682780283849634,2.901512672252148,7.906935586996737,5.0659980030339895,6.848156681845595,14.791267109737857,8.100515348465729,9.572992081766557,5.222127236443739,2.8656388826223873,4.236183392796092,5.606640044466291
457559,MediaPipe_Heavy,4.594960997442079,11,False,False,101.6821026533185,5,False,2.0668463317000083,7.340201565010052,6.764926990254808,5.24998571069836,5.4888417329094965,2.4715870685625414,3.7572823631854484,3.432555829913149,3.726937090895224,3.3480985289979612,6.897307759735815,
457884,MediaPipe_Heavy,10.070023118392685,11,False,False,59.3000843169721,3,False,3.525817860828879,19.988527665751356,1.5575817940451895,,4.936572922458119,3.408834299563342,31.601253624308985,30.608412675682178,2.29663752208779,3.2343413640350036,7.69716620787152,1.9151083656871781
458045,MediaPipe_Heavy,15.178355322292909,8,False,False,36.718523935474316,8,False,4.115065101935945,3.079945520714563,14.541508900552275,12.739609206854135,10.19590717408992,5.192013496066916,30.42926225540514,41.133530922724376,,,,
458223,MediaPipe_Heavy,11.552362188757604,6,False,False,48.041648597857254,1,True,2.132344169850783,3.333748822029354,,,,,20.078804206808012,20.817193870932762,13.457609194725098,,9.49447286819961,
458325,MediaPipe_Heavy,5.075644905452226,12,False,False,50.0,1,True,8.230464535294756,11.038235685924686,1.7005212327436852,6.171468147279357,6.291283339130531,2.7420815629889295,2.159627191431291,3.322306197978584,6.130839308388233,3.872326984660717,4.7754048849371245,4.473179794668818
459195,MediaPipe_Heavy,5.998446281537646,12,False,False,68.11754546370561,3,False,4.575371070547915,1.9208659331561173,5.3196529834297515,5.450945770947245,5.660210116965119,5.415233511933489,4.927548153837048,5.992520286407246,5.43804235619397,9.22841696207631,13.635649546622297,4.416898686335242
460333,MediaPipe_Heavy,550.5880005212556,4,False,True,35.7246413557925,1,True,667.9768500708617,719.9531943337296,,,,,386.2569233935912,428.16503428683995,,,,
460683,MediaPipe_Heavy,9.19836017796636,5,False,False,438.02340120135136,2,False,7.004773224020022,5.775475408822351,,,,3.0754858683980437,19.471164352639097,10.664902035952297,,,,
461751,MediaPipe_Heavy,92.18495442802926,4,False,False,165.24527224704494,2,False,71.69284717567614,80.78777818574139,,,,,115.96759980791123,100.29159254278828,,,,
